"time","Pack Voltage"
"65087.017","295.5"
"65087.773","295.5"
"65087.881","293.5"
"65087.989","294.2"
"65088.097","294.2"
"65088.205","294.5"
"65088.313","294.2"
"65088.421","294.2"
"65088.529","294.5"
"65088.637","294.5"
"65088.745","294.2"
"65088.853","294.6"
"65088.961","295.5"
"65089.069","295.8"
"65089.177","295.8"
"65089.285","296.4"
"65089.393","296.6"
"65089.501","296.4"
"65089.609","296.6"
"65089.717","296.4"
"65089.825","297.3"
"65089.933","297.3"
"65090.041","299.5"
"65090.149","299.7"
"65090.365","299.7"
"65090.473","300"
"65090.581","299.7"
"65090.689","300"
"65090.905","300"
"65091.013","300.4"
"65091.121","301.3"
"65091.229","301.5"
"65091.661","301.5"
"65091.769","301.7"
"65091.877","301.7"
"65091.985","301"
"65092.093","300.1"
"65092.201","300.1"
"65092.309","299.7"
"65094.037","299.7"
"65094.145","300"
"65094.253","300.4"
"65094.361","300.6"
"65094.577","300.6"
"65094.685","300.8"
"65094.793","300.8"
"65094.901","300.6"
"65095.009","300.6"
"65095.117","300.8"
"65095.225","301"
"65095.333","301.7"
"65095.441","302.1"
"65095.657","302.1"
"65095.765","302.4"
"65096.953","302.4"
"65097.061","302.6"
"65097.169","302.4"
"65097.385","302.4"
"65097.493","302.1"
"65097.601","302.1"
"65097.709","301.9"
"65097.817","301.7"
"65097.925","301.9"
"65099.437","301.9"
"65099.545","301.7"
"65099.653","301.3"
"65099.761","301"
"65099.869","301"
"65099.977","300.8"
"65100.193","300.8"
"65100.301","301"
"65100.517","301"
"65100.625","300.4"
"65100.733","299.5"
"65100.841","299.3"
"65100.949","299.1"
"65101.057","298.8"
"65101.597","298.8"
"65101.705","298.6"
"65101.813","298.4"
"65101.921","297.3"
"65102.245","297.3"
"65102.353","297.1"
"65102.677","297.1"
"65102.785","297.5"
"65103.001","297.5"
"65103.109","297.3"
"65103.757","297.3"
"65103.865","297.1"
"65103.973","297.3"
"65104.297","297.3"
"65104.405","297.1"
"65104.621","297.1"
"65104.729","297.3"
"65104.837","297.1"
"65105.809","297.1"
"65105.917","296.8"
"65106.025","296.6"
"65106.133","296.6"
"65106.241","296.8"
"65106.349","296.6"
"65106.997","296.6"
"65107.105","296.4"
"65107.321","296.4"
"65107.429","296.2"
"65107.537","296.4"
"65107.645","296.2"
"65107.969","296.2"
"65108.077","296"
"65108.509","296"
"65108.617","295.8"
"65108.725","295.8"
"65108.833","296"
"65108.941","295.8"
"65109.049","295.5"
"65109.157","295.3"
"65109.265","295.1"
"65110.021","295.1"
"65110.129","294"
"65110.237","293.8"
"65110.345","293.8"
"65110.453","293.5"
"65110.993","293.5"
"65111.101","293.3"
"65111.209","292.9"
"65111.317","292.9"
"65111.425","292.5"
"65111.533","291.6"
"65111.641","292.6"
"65111.749","292.9"
"65111.857","292.6"
"65111.965","292.5"
"65112.073","292.6"
"65112.181","292.5"
"65112.289","292.2"
"65112.397","292"
"65112.505","292"
"65112.613","292.5"
"65112.721","293.3"
"65112.829","294.6"
"65112.937","295.5"
"65113.045","296"
"65113.153","296.2"
"65113.261","296.4"
"65113.369","296.2"
"65113.477","296.2"
"65113.585","296.4"
"65113.693","296.2"
"65114.017","296.2"
"65114.125","296.4"
"65114.233","296.2"
"65114.341","296.4"
"65114.449","296.4"
"65114.557","296.6"
"65114.665","296.4"
"65115.961","296.4"
"65116.069","296.2"
"65116.177","296.4"
"65116.501","296.4"
"65116.609","296.6"
"65116.717","296.6"
"65116.825","296.4"
"65118.553","296.4"
"65118.661","296.6"
"65118.769","296.8"
"65118.877","297.1"
"65118.985","296.6"
"65119.741","296.6"
"65119.849","294.2"
"65120.065","294.2"
"65120.173","294.5"
"65120.281","294.2"
"65120.821","294.2"
"65120.929","294"
"65121.037","294"
"65121.145","293.8"
"65122.009","293.8"
"65122.117","294"
"65122.333","294"
"65122.441","293.8"
"65122.549","294"
"65122.657","293.8"
"65122.765","294"
"65122.873","293.8"
"65122.981","294"
"65123.089","294"
"65123.197","293.8"
"65125.789","293.8"
"65125.897","293.5"
"65126.005","293.3"
"65126.869","293.3"
"65126.977","293.5"
"65127.409","293.5"
"65127.517","293.3"
"65127.625","293.5"
"65127.841","293.5"
"65127.949","293.8"
"65128.057","294.6"
"65128.165","294.9"
"65128.273","294.9"
"65128.381","295.1"
"65128.489","295.1"
"65128.597","294.9"
"65128.705","295.1"
"65128.921","295.1"
"65129.029","295.3"
"65129.137","296"
"65129.461","296"
"65129.569","296.2"
"65130.001","296.2"
"65130.109","297.1"
"65130.217","298.8"
"65130.325","299.5"
"65130.433","299.7"
"65130.541","300"
"65131.081","300"
"65131.189","301"
"65131.297","302.8"
"65131.405","303.5"
"65131.513","303.7"
"65131.621","303.9"
"65132.161","303.9"
"65132.269","304.3"
"65132.377","305"
"65132.485","305.2"
"65133.781","305.2"
"65133.889","305.5"
"65133.997","305.2"
"65134.321","305.2"
"65134.429","305.5"
"65134.537","305.5"
"65134.645","305.6"
"65135.077","305.6"
"65135.185","305.5"
"65135.509","305.5"
"65135.617","305"
"65135.725","304.8"
"65136.481","304.8"
"65136.589","304.3"
"65136.697","303.7"
"65136.805","303.5"
"65136.913","303.5"
"65137.021","303.3"
"65137.561","303.3"
"65137.669","303"
"65137.777","302.6"
"65138.641","302.6"
"65138.749","302.4"
"65139.829","302.4"
"65139.937","302.6"
"65140.909","302.6"
"65141.017","303.3"
"65141.881","303.3"
"65141.989","303.5"
"65142.097","303.9"
"65142.205","303.9"
"65142.313","304.1"
"65142.637","304.1"
"65142.745","303.9"
"65142.961","303.9"
"65143.069","304.1"
"65143.177","304.3"
"65143.933","304.3"
"65144.041","304.1"
"65144.149","304.1"
"65144.257","303.9"
"65144.365","303.7"
"65145.013","303.7"
"65145.121","303.5"
"65145.229","303.3"
"65145.337","303"
"65145.445","302.8"
"65145.553","302.6"
"65146.201","302.6"
"65146.309","302.1"
"65146.417","301.7"
"65146.633","301.7"
"65146.741","301.5"
"65146.957","301.5"
"65147.065","301.3"
"65147.173","301.5"
"65147.281","301.3"
"65147.389","301.3"
"65147.497","300.8"
"65147.605","300.6"
"65148.145","300.6"
"65148.253","300.4"
"65148.361","300.4"
"65148.469","300.1"
"65148.577","300"
"65148.793","300"
"65148.901","299.7"
"65149.549","299.7"
"65149.657","300"
"65150.089","300"
"65150.197","299.7"
"65150.521","299.7"
"65150.629","300"
"65151.601","300"
"65151.709","299.7"
"65151.817","300"
"65152.033","300"
"65152.141","299.7"
"65153.005","299.7"
"65153.113","299.5"
"65153.869","299.5"
"65153.977","299.7"
"65154.085","299.7"
"65154.193","300"
"65154.301","299.7"
"65155.165","299.7"
"65155.273","299.5"
"65155.381","299.7"
"65155.489","299.7"
"65155.597","299.5"
"65156.245","299.5"
"65156.353","299.3"
"65156.461","299.3"
"65156.569","299.1"
"65156.894","299.1"
"65157.002","298.8"
"65157.11","298.8"
"65157.218","298.6"
"65157.65","298.6"
"65157.758","298.4"
"65157.866","298.4"
"65157.974","298"
"65158.514","298"
"65158.622","297.7"
"65158.73","298"
"65158.838","297.7"
"65160.89","297.7"
"65160.998","297.5"
"65161.106","297.7"
"65161.214","297.5"
"65161.322","297.7"
"65161.43","297.7"
"65161.538","297.5"
"65161.646","297.5"
"65161.754","297.7"
"65161.862","297.5"
"65162.186","297.5"
"65162.294","297.3"
"65162.402","297.3"
"65162.51","297.5"
"65162.618","297.3"
"65162.726","297.3"
"65162.84","297.5"
"65162.948","297.3"
"65163.164","297.3"
"65163.272","297.5"
"65163.488","297.5"
"65163.596","297.3"
"65163.704","297.5"
"65163.812","297.5"
"65163.92","297.3"
"65164.028","297.3"
"65164.541","292.5"
"65165.054","292.5"
"65165.567","292.2"
"65166.08","292"
"65166.593","292"
"65167.106","291.8"
"65167.619","291.6"
"65168.132","291.6"
"65168.645","291.3"
"65169.158","291.3"
"65169.671","291.1"
"65170.184","291.1"
"65170.697","290.9"
"65171.21","290.9"
"65171.723","290.7"
"65172.749","290.7"
"65173.262","290.5"
"65173.775","290.3"
"65175.827","290.3"
"65176.34","290"
"65177.366","290"
"65177.879","289.8"
"65178.905","289.8"
"65179.418","289.6"
"65180.957","289.6"
"65181.47","289.3"
"65183.522","289.3"
"65184.035","289.1"
"65185.061","289.1"
"65185.574","288.9"
"65187.113","288.9"
"65187.626","288.7"
"65188.652","288.7"
"65189.165","288.5"
"65190.704","288.5"
"65191.217","288.3"
"65191.73","288.5"
"65192.243","288.3"
"65193.782","288.3"
"65194.295","288"
"65196.86","288"
"65197.373","287.8"
"65198.399","287.8"
"65198.912","287.6"
"65203.016","287.6"
"65203.529","287.4"
"65205.068","287.4"
"65205.581","287.1"
"65209.172","287.1"
"65209.685","287"
"65211.224","287"
"65211.737","286.7"
"65215.328","286.7"
"65215.841","286.5"
"65216.354","286.7"
"65216.867","286.5"
"65219.945","286.5"
"65220.458","286.3"
"65224.049","286.3"
"65224.562","286.1"
"65227.64","286.1"
"65228.153","285.8"
"65228.666","286.1"
"65229.179","285.8"
"65233.283","285.8"
"65233.796","285.6"
"65235.335","285.6"
"65235.848","285.4"
"65236.361","285.4"
"65236.874","285.6"
"65237.387","285.4"
"65239.952","285.4"
"65240.465","285.1"
"65240.978","285.4"
"65241.491","285.4"
"65242.004","285.1"
"65244.569","285.1"
"65245.082","285"
"65245.595","285.1"
"65246.108","285.1"
"65246.621","285"
"65250.212","285"
"65250.725","284.7"
"65251.238","285"
"65251.751","284.7"
"65255.855","284.7"
"65256.368","284.5"
"65256.881","284.7"
"65257.394","284.5"
"65260.985","284.5"
"65261.498","284.3"
"65264.576","284.3"
"65265.089","284.1"
"65265.602","284.3"
"65266.115","284.3"
"65266.628","284.1"
"65271.758","284.1"
"65272.271","283.8"
"65277.914","283.8"
"65278.427","283.6"
"65282.018","283.6"
"65282.531","283.4"
"65283.044","283.4"
"65283.557","283.6"
"65284.07","283.2"
"65284.583","283.4"
"65285.102","283.2"
"65285.615","283.4"
"65286.128","283.2"
"65294.849","283.2"
"65295.362","283"
"65301.005","283"
"65301.518","282.8"
"65306.135","282.8"
"65306.648","282.5"
"65309.213","282.5"
"65309.726","282.8"
"65310.239","282.5"
"65311.778","282.5"
"65312.291","282.3"
"65317.421","282.3"
"65317.934","282.1"
"65318.447","282.3"
"65318.96","282.3"
"65319.473","282.1"
"65324.603","282.1"
"65325.116","281.9"
"65332.298","281.9"
"65332.811","281.6"
"65336.402","281.6"
"65336.915","281.5"
"65337.941","281.5"
"65338.454","281.6"
"65338.967","281.5"
"65345.123","281.5"
"65345.636","281.2"
"65346.662","281.2"
"65347.175","281.5"
"65347.688","281.2"
"65350.253","281.2"
"65350.766","281"
"65351.279","281.2"
"65351.792","281.2"
"65352.305","281"
"65357.958","281"
"65358.471","280.8"
"65358.984","281"
"65359.497","280.8"
"65360.01","281"
"65360.523","281"
"65361.036","280.8"
"65363.601","280.8"
"65364.114","280.5"
"65364.627","280.8"
"65365.14","280.8"
"65365.653","280.5"
"65372.835","280.5"
"65373.348","280.3"
"65373.861","280.5"
"65374.887","280.5"
"65375.4","280.3"
"65377.452","280.3"
"65377.965","280.1"
"65378.478","280.3"
"65380.017","280.3"
"65380.53","280.1"
"65382.069","280.1"
"65382.582","280.3"
"65383.095","280.1"
"65387.712","280.1"
"65388.225","279.9"
"65388.738","279.9"
"65389.251","280.1"
"65389.764","279.9"
"65390.277","279.9"
"65390.79","280.1"
"65391.303","279.9"
"65393.868","279.9"
"65394.381","279.6"
"65403.102","279.6"
"65403.615","279.5"
"65410.284","279.5"
"65410.797","279.2"
"65411.31","279.2"
"65411.823","279.5"
"65412.336","279.2"
"65419.518","279.2"
"65420.031","279"
"65424.648","279"
"65425.161","278.8"
"65425.674","278.8"
"65426.187","279"
"65426.7","278.8"
"65432.343","278.8"
"65432.856","278.6"
"65433.369","278.8"
"65433.882","278.8"
"65434.395","278.6"
"65440.551","278.6"
"65441.064","278.3"
"65447.733","278.3"
"65448.246","278.1"
"65452.35","278.1"
"65452.863","277.9"
"65453.376","278.1"
"65453.889","278.1"
"65454.402","277.9"
"65454.915","278.1"
"65455.428","278.1"
"65455.941","277.9"
"65464.149","277.9"
"65464.662","277.7"
"65468.766","277.7"
"65469.279","277.5"
"65469.792","277.7"
"65470.818","277.7"
"65471.331","277.5"
"65473.383","277.5"
"65473.896","277.7"
"65474.409","277.5"
"65479.539","277.5"
"65480.052","277.3"
"65485.695","277.3"
"65486.208","277"
"65486.721","277.3"
"65487.234","277"
"65493.903","277"
"65494.416","276.8"
"65500.572","276.8"
"65501.085","276.6"
"65508.78","276.6"
"65509.293","276.3"
"65509.806","276.6"
"65510.319","276.3"
"65512.371","276.3"
"65512.884","276.1"
"65513.91","276.1"
"65514.423","276.3"
"65514.936","276.1"
"65522.631","276.1"
"65523.144","275.9"
"65523.657","275.9"
"65524.17","276.1"
"65524.683","275.9"
"65525.709","275.9"
"65526.222","276.1"
"65526.735","275.9"
"65528.787","275.9"
"65529.3","275.7"
"65529.813","275.9"
"65530.326","275.7"
"65530.839","275.9"
"65531.352","275.7"
"65534.943","275.7"
"65535.456","275.5"
"65535.969","275.7"
"65537.508","275.7"
"65538.02099999999","275.5"
"65539.04700000001","275.5"
"65539.56","275.7"
"65540.073","275.5"
"65542.125","275.5"
"65542.63800000001","275.3"
"65543.151","275.3"
"65543.664","275.5"
"65544.177","275.5"
"65544.69","275.3"
"65550.84600000001","275.3"
"65551.359","275"
"65552.38499999999","275"
"65552.898","275.3"
"65553.41099999999","275"
"65556.489","275"
"65557.00199999999","274.8"
"65563.158","274.8"
"65563.671","274.6"
"65564.18399999999","274.8"
"65564.697","274.6"
"65565.21000000001","274.8"
"65569.827","274.8"
"65570.34","274.6"
"65570.853","274.8"
"65571.36599999999","274.6"
"65571.879","274.6"
"65572.39200000001","274.8"
"65572.905","274.6"
"65574.95699999999","274.6"
"65575.47","274.4"
"65575.98299999999","274.8"
"65578.548","274.8"
"65579.061","274.6"
"65579.57399999999","274.8"
"65580.087","274.6"
"65580.60000000001","274.6"
"65581.113","274.8"
"65581.626","274.6"
"65584.704","274.6"
"65585.217","274.4"
"65585.73","274.4"
"65586.243","274.6"
"65586.75599999999","274.6"
"65587.269","274.8"
"65587.78200000001","274.6"
"65588.295","274.8"
"65588.808","274.8"
"65589.321","274.6"
"65589.834","274.6"
"65590.34699999999","274.4"
"65590.86","274.4"
"65591.37300000001","274.6"
"65593.425","274.6"
"65593.93799999999","274.4"
"65594.451","274.6"
"65594.96400000001","274.6"
"65595.477","274.4"
"65595.99000000001","274.4"
"65596.503","274.6"
"65597.016","274.4"
"65603.685","274.4"
"65604.198","274.6"
"65604.711","274.4"
"65624.205","274.4"
"65624.71799999999","274.1"
"65625.231","274.4"
"65625.74400000001","274.1"
"65627.796","274.1"
"65628.30899999999","274.4"
"65636.004","274.4"
"65636.51700000001","274.1"
"65637.03","274.4"
"65637.54300000001","274.4"
"65638.056","274.1"
"65640.10799999999","274.1"
"65640.621","274.4"
"65649.342","274.4"
"65649.855","274.1"
"65654.47199999999","274.1"
"65654.985","274.4"
"65656.011","274.4"
"65656.524","274.6"
"65660.628","274.6"
"65661.141","274.8"
"65661.65399999999","274.8"
"65662.167","275"
"65662.67999999999","275.3"
"65663.193","275"
"65664.219","275"
"65664.732","275.3"
"65665.245","275"
"65666.784","275"
"65667.29700000001","275.3"
"65667.81","275.7"
"65672.94","275.7"
"65673.45299999999","275.9"
"65673.966","276.1"
"65680.63499999999","276.1"
"65681.148","276.6"
"65681.66099999999","276.8"
"65683.2","276.8"
"65683.713","277"
"65689.356","277"
"65689.86900000001","277.3"
"65690.382","277.5"
"65691.921","277.5"
"65692.43399999999","277.7"
"65700.129","277.7"
"65700.64200000001","277.9"
"65701.155","277.9"
"65701.66800000001","278.3"
"65706.285","278.3"
"65706.798","278.6"
"65707.311","278.3"
"65707.82399999999","278.6"
"65708.85000000001","278.6"
"65709.363","278.3"
"65709.876","278.6"
"65715.00599999999","278.6"
"65715.519","278.8"
"65716.03200000001","279"
"65716.545","279"
"65717.058","279.2"
"65723.727","279.2"
"65724.24000000001","279.5"
"65725.266","279.5"
"65725.77899999999","279.2"
"65726.292","279.5"
"65735.01300000001","279.5"
"65735.526","279.6"
"65736.039","279.9"
"65737.065","279.9"
"65737.57799999999","280.1"
"65743.22100000001","280.1"
"65743.734","280.3"
"65744.75999999999","280.3"
"65745.273","280.1"
"65745.78599999999","280.3"
"65756.55899999999","280.3"
"65757.072","280.5"
"65757.58500000001","280.3"
"65758.098","280.5"
"65758.611","280.5"
"65759.124","280.3"
"65760.663","280.3"
"65761.17600000001","280.5"
"65769.897","280.5"
"65770.41","281"
"65771.94899999999","281"
"65772.462","281.2"
"65772.97500000001","281"
"65774.001","281"
"65774.514","281.2"
"65781.696","281.2"
"65782.209","281.5"
"65782.72199999999","281.2"
"65784.261","281.2"
"65784.774","281.5"
"65806.833","281.5"
"65807.34600000001","281.6"
"65807.859","281.5"
"65808.372","281.6"
"65808.88499999999","281.5"
"65809.398","281.6"
"65809.91099999999","281.6"
"65810.424","281.5"
"65810.93700000001","281.6"
"65811.45","281.6"
"65811.963","281.5"
"65812.476","281.5"
"65812.989","281.6"
"65813.50199999999","281.6"
"65814.015","281.5"
"65814.52800000001","281.6"
"65819.658","281.6"
"65820.171","281.5"
"65820.68399999999","281.6"
"65828.379","281.6"
"65828.89200000001","281.9"
"65829.405","281.6"
"65831.97","281.6"
"65832.48299999999","281.9"
"65832.996","281.6"
"65835.561","281.6"
"65836.07399999999","281.9"
"65836.587","281.6"
"65837.10000000001","281.6"
"65837.613","281.9"
"65838.126","281.9"
"65838.639","281.6"
"65839.152","281.9"
"65839.66499999999","281.6"
"65840.178","281.6"
"65840.69100000001","281.9"
"65841.204","281.6"
"65842.23","281.6"
"65842.743","281.9"
"65844.795","281.9"
"65845.308","281.6"
"65845.821","281.9"
"65849.412","281.9"
"65849.925","281.6"
"65850.43799999999","281.6"
"65850.951","281.9"
"65851.46400000001","281.6"
"65851.977","281.9"
"65852.49000000001","281.6"
"65853.003","281.9"
"65867.88","281.9"
"65868.393","281.6"
"65868.906","281.9"
"65881.731","281.9"
"65882.24400000001","282.1"
"65883.783","282.1"
"65884.296","282.3"
"65884.80899999999","282.1"
"65885.322","282.1"
"65885.83500000001","282.3"
"65886.348","282.3"
"65886.861","282.1"
"65887.374","282.1"
"65887.887","282.3"
"65888.913","282.3"
"65889.42600000001","282.1"
"65889.939","282.1"
"65890.452","282.3"
"65890.965","282.1"
"65891.478","282.3"
"65895.069","282.3"
"65895.58199999999","282.1"
"65896.095","282.3"
"65926.875","282.3"
"65927.38800000001","282.5"
"65927.901","282.3"
"65928.414","282.5"
"65928.927","282.3"
"65929.44","282.3"
"65929.95299999999","282.5"
"65930.466","282.3"
"65930.97900000001","282.5"
"65931.492","282.3"
"65932.518","282.3"
"65933.031","282.5"
"65934.57000000001","282.5"
"65935.083","282.3"
"65935.59600000001","282.3"
"65936.109","282.5"
"65938.16099999999","282.5"
"65938.674","282.3"
"65939.18700000001","282.5"
"65939.7","282.5"
"65940.213","282.3"
"65940.726","282.5"
"65942.77800000001","282.5"
"65943.291","282.3"
"65943.804","282.3"
"65944.317","282.5"
"65945.34299999999","282.5"
"65945.856","282.3"
"65946.36900000001","282.5"
"65958.16800000001","282.5"
"65958.681","282.3"
"65959.194","282.5"
"65970.993","282.5"
"65971.50599999999","282.8"
"65972.019","282.5"
"65980.74000000001","282.5"
"65981.253","282.8"
"65981.766","282.5"
"65983.30499999999","282.5"
"65983.818","282.8"
"65984.33100000001","282.5"
"65985.357","282.5"
"65985.87","282.8"
"65986.383","282.5"
"65990.48699999999","282.5"
"65991","282.8"
"65991.51300000001","282.8"
"65992.026","282.5"
"65992.539","282.5"
"65993.052","282.8"
"65993.565","282.5"
"65994.07799999999","282.5"
"65994.591","282.8"
"65995.617","282.8"
"65996.13","282.5"
"65996.643","282.8"
"65997.156","282.8"
"65997.66899999999","282.5"
"65998.182","282.8"
"65999.208","282.8"
"65999.72100000001","282.5"
"66000.234","282.8"
"66002.799","282.8"
"66003.31200000001","282.5"
"66003.825","282.8"
"66006.39","282.8"
"66006.90300000001","282.5"
"66007.416","282.5"
"66007.929","282.8"
"66008.955","282.8"
"66009.46799999999","282.5"
"66009.981","282.5"
"66010.49400000001","282.8"
"66014.08500000001","282.8"
"66014.598","282.5"
"66015.111","282.8"
"66016.137","282.8"
"66016.64999999999","282.5"
"66017.163","282.8"
"66019.215","282.8"
"66019.728","282.5"
"66020.24099999999","282.8"
"66021.78","282.8"
"66022.29300000001","282.5"
"66022.806","282.8"
"66036.144","282.8"
"66036.65700000001","282.5"
"66037.17","282.8"
"66093.60000000001","282.8"
"66094.113","283"
"66094.626","282.8"
"66097.19100000001","282.8"
"66097.704","283"
"66098.217","282.8"
"66116.17200000001","282.8"
"66116.685","283"
"66117.198","282.8"
"66117.711","283"
"66118.224","282.8"
"66118.73699999999","283"
"66119.25","282.8"
"66119.76300000001","282.8"
"66120.276","283"
"66120.789","282.8"
"66124.893","282.8"
"66125.406","283"
"66125.91899999999","283"
"66126.432","282.8"
"66127.458","282.8"
"66127.97100000001","283"
"66128.484","282.8"
"66133.614","282.8"
"66134.12699999999","283"
"66134.64","282.8"
"66135.15300000001","283"
"66135.666","283"
"66136.179","282.8"
"66137.205","282.8"
"66137.71799999999","283"
"66138.231","282.8"
"66140.283","282.8"
"66140.796","283"
"66141.30899999999","282.8"
"66142.33500000001","282.8"
"66142.848","283"
"66143.361","282.8"
"66144.89999999999","282.8"
"66145.413","283"
"66145.92600000001","282.8"
"66146.439","282.8"
"66146.952","283"
"66147.978","283"
"66148.49099999999","282.8"
"66149.004","282.8"
"66149.51700000001","283"
"66150.54300000001","283"
"66151.056","282.8"
"66152.08199999999","282.8"
"66152.595","283"
"66153.10799999999","283"
"66153.621","282.8"
"66154.13400000001","283"
"66154.647","282.8"
"66155.16","282.8"
"66155.673","283"
"66156.186","282.8"
"66156.69899999999","283"
"66157.212","282.8"
"66157.72500000001","283"
"66158.238","282.8"
"66158.751","283"
"66162.855","283"
"66163.368","282.8"
"66163.88099999999","282.8"
"66164.394","283"
"66164.90700000001","282.8"
"66165.42","283"
"66165.933","282.8"
"66166.446","282.8"
"66166.959","283"
"66171.06299999999","283"
"66171.576","282.8"
"66172.08900000001","283"
"66172.602","282.8"
"66173.11500000001","283"
"66173.628","282.8"
"66174.141","283"
"66176.193","283"
"66176.70600000001","282.8"
"66177.219","283"
"66177.732","282.8"
"66178.245","283"
"66180.29700000001","283"
"66180.81","282.8"
"66181.323","283"
"66196.713","283"
"66197.226","282.8"
"66197.739","283"
"66199.27800000001","283"
"66199.791","282.8"
"66200.304","283"
"66202.86900000001","283"
"66203.382","282.8"
"66203.895","283"
"66206.46000000001","283"
"66206.973","282.8"
"66207.486","283"
"66213.64200000001","283"
"66214.155","282.8"
"66214.66800000001","283"
"66215.694","283"
"66216.20699999999","282.8"
"66216.72","283"
"66284.955","283"
"66285.46799999999","283.2"
"66285.981","283"
"66296.754","283"
"66297.26700000001","283.2"
"66297.78","283"
"66320.86900000001","283"
"66321.382","283.2"
"66321.895","283"
"66323.947","283"
"66324.46000000001","283.2"
"66324.973","283"
"66327.02499999999","283"
"66327.538","283.2"
"66328.05100000001","283.2"
"66328.564","283"
"66336.25900000001","283"
"66336.772","283.2"
"66337.285","283"
"66340.363","283"
"66340.876","283.2"
"66341.389","283"
"66342.41499999999","283"
"66342.928","283.2"
"66343.44100000001","283"
"66344.467","283"
"66344.98","283.2"
"66345.493","283"
"66350.11","283"
"66350.62300000001","283.2"
"66351.125","283"
"66353.177","283"
"66353.69","283.2"
"66354.20299999999","283"
"66357.281","283"
"66357.79399999999","283.2"
"66358.307","283"
"66363.43700000001","283"
"66363.95","283.2"
"66364.463","283"
"66367.02800000001","283"
"66367.541","283.2"
"66368.054","283.2"
"66368.567","283"
"66369.072","283"
"66369.58500000001","283.2"
"66371.124","283.2"
"66371.637","283"
"66372.14999999999","283.2"
"66372.663","283"
"66375.228","283"
"66375.74099999999","283.2"
"66376.254","283.2"
"66376.76700000001","283"
"66377.28","283"
"66377.79300000001","283.2"
"66378.306","283"
"66381.38400000001","283"
"66381.897","283.2"
"66382.41","283"
"66382.923","283.2"
"66384.97500000001","283.2"
"66385.488","283"
"66387.53999999999","283"
"66388.053","283.2"
"66388.56600000001","283"
"66391.13099999999","283"
"66391.644","283.2"
"66392.15700000001","283.2"
"66392.67","283"
"66393.183","283"
"66393.696","283.2"
"66394.209","283"
"66396.774","283"
"66397.287","283.2"
"66399.33900000001","283.2"
"66399.852","283"
"66400.36500000001","283"
"66400.878","283.2"
"66401.90399999999","283.2"
"66402.417","283"
"66403.443","283"
"66403.95600000001","283.2"
"66404.982","283.2"
"66405.495","283"
"66406.008","283"
"66406.52099999999","283.2"
"66407.034","283"
"66408.06","283"
"66408.573","283.2"
"66409.086","283.2"
"66409.599","283"
"66410.11199999999","283.2"
"66410.625","283.2"
"66411.13800000001","283"
"66411.651","283.2"
"66412.164","283"
"66413.19","283"
"66413.70299999999","283.2"
"66414.216","283"
"66414.72900000001","283.2"
"66415.242","283.2"
"66415.755","283"
"66416.268","283.2"
"66416.781","283.2"
"66417.29399999999","283"
"66419.34600000001","283"
"66419.859","283.2"
"66420.372","283.2"
"66420.88499999999","283"
"66421.398","283.2"
"66422.424","283.2"
"66422.93700000001","283"
"66423.963","283"
"66424.476","283.2"
"66424.989","283"
"66425.50199999999","283.2"
"66426.015","283"
"66426.52800000001","283"
"66427.041","283.2"
"66427.554","283"
"66428.067","283"
"66428.58","283.2"
"66430.11900000001","283.2"
"66430.632","283"
"66431.145","283.2"
"66433.71000000001","283.2"
"66434.223","283"
"66434.736","283.2"
"66435.249","283"
"66435.762","283"
"66436.27499999999","283.2"
"66437.30100000001","283.2"
"66437.814","283"
"66438.327","283.2"
"66438.84","283"
"66439.353","283.2"
"66439.86599999999","283"
"66440.89200000001","283"
"66441.405","283.2"
"66442.431","283.2"
"66442.944","283"
"66443.45699999999","283.2"
"66444.996","283.2"
"66445.50900000001","283"
"66446.022","283.2"
"66447.048","283.2"
"66447.561","283"
"66448.07399999999","283.2"
"66448.587","283.2"
"66449.10000000001","283"
"66450.126","283"
"66450.639","283.2"
"66451.66499999999","283.2"
"66452.178","283"
"66452.69100000001","283"
"66453.204","283.2"
"66454.743","283.2"
"66455.25599999999","283"
"66455.769","283"
"66456.28200000001","283.2"
"66458.334","283.2"
"66458.84699999999","283"
"66459.36","283.2"
"66459.87300000001","283"
"66460.386","283.2"
"66460.899","283.2"
"66461.412","283"
"66461.925","283.2"
"66464.49000000001","283.2"
"66465.003","283"
"66465.516","283.2"
"66466.02899999999","283"
"66466.542","283.2"
"66467.05499999999","283.2"
"66467.568","283"
"66468.594","283"
"66469.107","283.2"
"66473.211","283.2"
"66473.724","283"
"66474.23699999999","283.2"
"66474.75","283"
"66475.26300000001","283.2"
"66475.776","283"
"66476.289","283.2"
"66477.82799999999","283.2"
"66478.341","283"
"66478.85400000001","283.2"
"66483.47100000001","283.2"
"66483.984","283"
"66484.497","283.2"
"66486.03599999999","283.2"
"66486.549","283"
"66487.06200000001","283.2"
"66488.601","283.2"
"66489.114","283"
"66489.62699999999","283.2"
"66492.192","283.2"
"66492.705","283"
"66493.731","283"
"66494.24400000001","283.2"
"66499.887","283.2"
"66500.39999999999","283"
"66500.913","283.2"
"66501.42600000001","283.2"
"66501.939","283"
"66502.452","283.2"
"66505.01700000001","283.2"
"66505.53","283"
"66506.04300000001","283.2"
"66511.686","283.2"
"66512.19899999999","283"
"66512.712","283.2"
"66514.251","283.2"
"66514.764","283"
"66515.277","283.2"
"66516.81600000001","283.2"
"66517.329","283"
"66517.842","283.2"
